Spain, Period fertility rates by calendar year, age and birth cohort (Lexis triangles)
Last modified: 06/05/2016
Year   Age   Cohort      ASFR
1978   45     1933    0.00415
1978   45     1932    0.00339
1978   46     1932    0.00222
1978   46     1931    0.00181
1978   47     1931    0.00124
1978   47     1930    0.00096
1978   48     1930    0.00053
1978   48     1929    0.00040
1978   49     1929    0.00024
1978   49     1928    0.00020
1978   50     1928    0.00017
1978   50     1927    0.00013
1978   51     1927    0.00006
1978   51     1926    0.00006
1978   52     1926    0.00009
1978   52     1925    0.00010
1978   53     1925    0.00010
1978   53     1924    0.00009
1978   54     1924    0.00004
1978   54     1923    0.00004
1978   55       .    0.00004
1979   12       .    0.00008
1979   13     1966    0.00023
1979   13     1965    0.00028
1979   14     1965    0.00068
1979   14     1964    0.00105
1979   15     1964    0.00306
1979   15     1963    0.00479
1979   16     1963    0.00940
1979   16     1962    0.01261
1979   17     1962    0.02033
1979   17     1961    0.02498
1979   18     1961    0.03525
1979   18     1960    0.04122
1979   19     1960    0.05541
1979   19     1959    0.06272
1979   20     1959    0.07656
1979   20     1958    0.08407
1979   21     1958    0.10014
1979   21     1957    0.10856
1979   22     1957    0.12674
1979   22     1956    0.13479
1979   23     1956    0.14778
1979   23     1955    0.15318
1979   24     1955    0.16062
1979   24     1954    0.16360
1979   25     1954    0.16781
1979   25     1953    0.16878
1979   26     1953    0.16871
1979   26     1952    0.16728
1979   27     1952    0.16187
1979   27     1951    0.15814
1979   28     1951    0.14795
1979   28     1950    0.14463
1979   29     1950    0.14110
1979   29     1949    0.13825
1979   30     1949    0.13217
1979   30     1948    0.12652
1979   31     1948    0.11074
1979   31     1947    0.10478
1979   32     1947    0.09459
1979   32     1946    0.09077
1979   33     1946    0.08558
1979   33     1945    0.08233
1979   34     1945    0.07505
1979   34     1944    0.07193
1979   35     1944    0.06621
1979   35     1943    0.06358
1979   36     1943    0.05878
1979   36     1942    0.05604
1979   37     1942    0.04992
1979   37     1941    0.04745
1979   38     1941    0.04322
1979   38     1940    0.04107
1979   39     1940    0.03670
1979   39     1939    0.03433
1979   40     1939    0.02958
1979   40     1938    0.02690
1979   41     1938    0.02136
1979   41     1937    0.01936
1979   42     1937    0.01636
1979   42     1936    0.01442
1979   43     1936    0.01041
1979   43     1935    0.00901
1979   44     1935    0.00685
1979   44     1934    0.00574
1979   45     1934    0.00385
1979   45     1933    0.00306
1979   46     1933    0.00181
1979   46     1932    0.00147
1979   47     1932    0.00104
1979   47     1931    0.00086
1979   48     1931    0.00058
1979   48     1930    0.00046
1979   49     1930    0.00028
1979   49     1929    0.00023
1979   50     1929    0.00017
1979   50     1928    0.00014
1979   51     1928    0.00009
1979   51     1927    0.00008
1979   52     1927    0.00006
1979   52     1926    0.00006
1979   53     1926    0.00005
1979   53     1925    0.00005
1979   54     1925    0.00005
1979   54     1924    0.00005
1979   55       .    0.00004
1980   12       .    0.00003
1980   13     1967    0.00009
1980   13     1966    0.00013
1980   14     1966    0.00068
1980   14     1965    0.00130
1980   15     1965    0.00322
1980   15     1964    0.00478
1980   16     1964    0.00955
1980   16     1963    0.01271
1980   17     1963    0.02016
1980   17     1962    0.02460
1980   18     1962    0.03470
1980   18     1961    0.04026
1980   19     1961    0.05189
1980   19     1960    0.05844
1980   20     1960    0.07384
1980   20     1959    0.08109
1980   21     1959    0.09286
1980   21     1958    0.09983
1980   22     1958    0.11695
1980   22     1957    0.12452
1980   23     1957    0.13711
1980   23     1956    0.14264
1980   24     1956    0.15160
1980   24     1955    0.15451
1980   25     1955    0.15644
1980   25     1954    0.15692
1980   26     1954    0.15665
1980   26     1953    0.15562
1980   27     1953    0.15221
1980   27     1952    0.14938
1980   28     1952    0.14147
1980   28     1951    0.13777
1980   29     1951    0.13021
1980   29     1950    0.12723
1980   30     1950    0.12397
1980   30     1949    0.11878
1980   31     1949    0.10269
1980   31     1948    0.09742
1980   32     1948    0.09015
1980   32     1947    0.08623
1980   33     1947    0.07805
1980   33     1946    0.07512
1980   34     1946    0.07123
1980   34     1945    0.06846
1980   35     1945    0.06187
1980   35     1944    0.05903
1980   36     1944    0.05384
1980   36     1943    0.05118
1980   37     1943    0.04584
1980   37     1942    0.04321
1980   38     1942    0.03770
1980   38     1941    0.03586
1980   39     1941    0.03330
1980   39     1940    0.03190
1980   40     1940    0.02940
1980   40     1939    0.02644
1980   41     1939    0.01886
1980   41     1938    0.01698
1980   42     1938    0.01522
1980   42     1937    0.01352
1980   43     1937    0.00976
1980   43     1936    0.00837
1980   44     1936    0.00608
1980   44     1935    0.00518
1980   45     1935    0.00378
1980   45     1934    0.00303
1980   46     1934    0.00176
1980   46     1933    0.00139
1980   47     1933    0.00089
1980   47     1932    0.00072
1980   48     1932    0.00048
1980   48     1931    0.00041
1980   49     1931    0.00033
1980   49     1930    0.00030
1980   50     1930    0.00029
1980   50     1929    0.00024
1980   51     1929    0.00011
1980   51     1928    0.00009
1980   52     1928    0.00006
1980   52     1927    0.00005
1980   53     1927    0.00005
1980   53     1926    0.00005
1980   54     1926    0.00004
1980   54     1925    0.00004
1980   55       .    0.00006
1981   12       .    0.00006
1981   13     1968    0.00024
1981   13     1967    0.00033
1981   14     1967    0.00068
1981   14     1966    0.00099
1981   15     1966    0.00271
1981   15     1965    0.00418
1981   16     1965    0.00856
1981   16     1964    0.01155
1981   17     1964    0.01783
1981   17     1963    0.02156
1981   18     1963    0.03003
1981   18     1962    0.03489
1981   19     1962    0.04632
1981   19     1961    0.05242
1981   20     1961    0.06501
1981   20     1960    0.07141
1981   21     1960    0.08371
1981   21     1959    0.09017
1981   22     1959    0.10371
1981   22     1958    0.11054
1981   23     1958    0.12463
1981   23     1957    0.13043
1981   24     1957    0.13874
1981   24     1956    0.14193
1981   25     1956    0.14575
1981   25     1955    0.14657
1981   26     1955    0.14569
1981   26     1954    0.14479
1981   27     1954    0.14211
1981   27     1953    0.13984
1981   28     1953    0.13339
1981   28     1952    0.13063
1981   29     1952    0.12572
1981   29     1951    0.12296
1981   30     1951    0.11830
1981   30     1950    0.11266
1981   31     1950    0.09594
1981   31     1949    0.09059
1981   32     1949    0.08349
1981   32     1948    0.07976
1981   33     1948    0.07246
1981   33     1947    0.06921
1981   34     1947    0.06309
1981   34     1946    0.06063
1981   35     1946    0.05677
1981   35     1945    0.05444
1981   36     1945    0.04933
1981   36     1944    0.04683
1981   37     1944    0.04177
1981   37     1943    0.03954
1981   38     1943    0.03549
1981   38     1942    0.03344
1981   39     1942    0.02916
1981   39     1941    0.02752
1981   40     1941    0.02503
1981   40     1940    0.02311
1981   41     1940    0.01848
1981   41     1939    0.01662
1981   42     1939    0.01348
1981   42     1938    0.01179
1981   43     1938    0.00868
1981   43     1937    0.00738
1981   44     1937    0.00525
1981   44     1936    0.00435
1981   45     1936    0.00291
1981   45     1935    0.00233
1981   46     1935    0.00144
1981   46     1934    0.00117
1981   47     1934    0.00083
1981   47     1933    0.00066
1981   48     1933    0.00036
1981   48     1932    0.00030
1981   49     1932    0.00022
1981   49     1931    0.00021
1981   50     1931    0.00026
1981   50     1930    0.00023
1981   51     1930    0.00013
1981   51     1929    0.00009
1981   52     1929    0.00003
1981   52     1928    0.00002
1981   53     1928    0.00001
1981   53     1927    0.00001
1981   54     1927    0.00004
1981   54     1926    0.00003
1981   55       .    0.00001
1982   12       .    0.00007
1982   13     1969    0.00025
1982   13     1968    0.00032
1982   14     1968    0.00065
1982   14     1967    0.00092
1982   15     1967    0.00235
1982   15     1966    0.00357
1982   16     1966    0.00763
1982   16     1965    0.01049
1982   17     1965    0.01675
1982   17     1964    0.02050
1982   18     1964    0.02871
1982   18     1963    0.03318
1982   19     1963    0.04256
1982   19     1962    0.04777
1982   20     1962    0.05988
1982   20     1961    0.06564
1982   21     1961    0.07519
1982   21     1960    0.08092
1982   22     1960    0.09516
1982   22     1959    0.10195
1982   23     1959    0.11505
1982   23     1958    0.12061
1982   24     1958    0.12849
1982   24     1957    0.13223
1982   25     1957    0.13921
1982   25     1956    0.14089
1982   26     1956    0.14055
1982   26     1955    0.13939
1982   27     1955    0.13450
1982   27     1954    0.13226
1982   28     1954    0.12762
1982   28     1953    0.12587
1982   29     1953    0.12362
1982   29     1952    0.12174
1982   30     1952    0.11828
1982   30     1951    0.11236
1982   31     1951    0.09371
1982   31     1950    0.08790
1982   32     1950    0.08009
1982   32     1949    0.07674
1982   33     1949    0.07161
1982   33     1948    0.06859
1982   34     1948    0.06197
1982   34     1947    0.05911
1982   35     1947    0.05372
1982   35     1946    0.05158
1982   36     1946    0.04840
1982   36     1945    0.04605
1982   37     1945    0.04038
1982   37     1944    0.03797
1982   38     1944    0.03350
1982   38     1943    0.03155
1982   39     1943    0.02794
1982   39     1942    0.02640
1982   40     1942    0.02383
1982   40     1941    0.02190
1982   41     1941    0.01746
1982   41     1940    0.01574
1982   42     1940    0.01281
1982   42     1939    0.01121
1982   43     1939    0.00816
1982   43     1938    0.00699
1982   44     1938    0.00518
1982   44     1937    0.00431
1982   45     1937    0.00281
1982   45     1936    0.00233
1982   46     1936    0.00164
1982   46     1935    0.00132
1982   47     1935    0.00084
1982   47     1934    0.00064
1982   48     1934    0.00031
1982   48     1933    0.00026
1982   49     1933    0.00022
1982   49     1932    0.00021
1982   50     1932    0.00024
1982   50     1931    0.00020
1982   51     1931    0.00010
1982   51     1930    0.00008
1982   52     1930    0.00007
1982   52     1929    0.00005
1982   53     1929    0.00002
1982   53     1928    0.00002
1982   54     1928    0.00003
1982   54     1927    0.00004
1982   55       .    0.00004
1983   12       .    0.00002
1983   13     1970    0.00015
1983   13     1969    0.00026
1983   14     1969    0.00067
1983   14     1968    0.00101
1983   15     1968    0.00235
1983   15     1967    0.00344
1983   16     1967    0.00703
1983   16     1966    0.00953
1983   17     1966    0.01567
1983   17     1965    0.01928
1983   18     1965    0.02667
1983   18     1964    0.03079
1983   19     1964    0.03984
1983   19     1963    0.04444
